Datum;Uhrzeit;Deutschland/Luxemburg[€/MWh];∅ Anrainer DE/LU[€/MWh];Belgien[€/MWh];Dänemark 1[€/MWh];Dänemark 2[€/MWh];Frankreich[€/MWh];Niederlande[€/MWh];Norwegen 2[€/MWh];Österreich[€/MWh];Polen[€/MWh];Schweden 4[€/MWh];Schweiz[€/MWh];Tschechien[€/MWh];DE/AT/LU[€/MWh];Italien (Nord)[€/MWh];Slowenien[€/MWh];Ungarn[€/MWh]
14.10.2021;21:00;116,63;128;161,66;86,33;20,61;214,64;188;91,93;204,92;97,27;20,61;205,37;116,63;-;224,8;224,8;204,92
14.10.2021;22:00;107,43;122,3;209,14;67,3;14,81;206,35;180,4;88,98;145,02;107,43;14,81;203,62;107,43;-;206,35;206,35;208,03
14.10.2021;23:00;69,82;100,86;168,55;25,54;4,2;204,71;110;86,86;141;89,61;4,2;205;69,82;-;204,71;204,71;170,77
15.10.2021;00:00;67,22;90,4;153,07;27,44;2,25;195,61;97,06;76,42;108,09;69,72;2,25;195,31;67,22;-;195,61;108,09;160,07
15.10.2021;01:00;56,55;85,67;140,39;25,56;1,78;182,03;86,08;75,05;96,39;71,91;1,78;189,48;71,91;-;182,03;96,39;101,03
15.10.2021;02:00;49,42;83,03;136,28;34,54;2,3;179,32;80,3;71,12;90,69;70,39;2,3;183,35;62,79;-;179,32;90,69;90,69
15.10.2021;03:00;48,93;70,2;98,4;47,17;2,8;119,03;72,9;70,08;71,06;68,39;2,8;169,06;50,53;-;155,05;71,06;71,06
15.10.2021;04:00;56,51;74,59;106,64;56,51;3,53;139,38;76,63;74,18;65,07;66,02;3,53;163,95;65,07;-;155,05;65,07;72,54
15.10.2021;05:00;67,21;94,71;131,67;67,21;12,72;182,17;77,26;74,79;145,01;74,74;12,72;188,82;74,74;-;182,17;145,01;158,42
15.10.2021;06:00;98,2;125,21;180,82;83,55;17,83;220,62;130;86,05;220,62;98,2;17,83;223,64;98,2;-;220,62;220,62;230
15.10.2021;07:00;165,01;155,63;211,6;87,38;66,93;250,23;202,79;89,99;235,1;93,98;66,93;242;165,01;-;250,23;235,1;303,09
15.10.2021;08:00;156,02;173,08;265;90,91;90,91;265;265;93,62;234,25;109,48;90,91;242,73;156,02;-;265;234,25;299,99
15.10.2021;09:00;105,11;165,49;260;90,01;90,01;260;260;92,69;226,88;105,11;90,01;240,54;105,11;-;260;226,88;255,61
15.10.2021;10:00;84,06;152,66;246,59;77,66;77,66;246,59;246,59;87,14;208,24;84,06;77,66;243,05;84,06;-;246,59;208,24;208,24
15.10.2021;11:00;72,19;143,5;237;72,19;69,2;237;237;86,23;189,42;75,47;69,2;230,29;75,47;-;237;189,42;189,42
15.10.2021;12:00;67,97;134,53;216,73;65,82;57,43;216,73;200,1;84,69;212,73;72,67;57,43;222,78;72,67;-;216,73;212,73;212,73
15.10.2021;13:00;56,49;125,58;207,29;56,49;27;207,29;163,57;79,27;207,29;72,45;27;211,72;122;-;207,29;207,29;207,29
15.10.2021;14:00;62,63;123,78;234,25;62,63;8,85;203,06;155;85,29;206,63;73,43;8,85;203,63;120,01;-;206,63;206,63;206,63
15.10.2021;15:00;81,57;125,94;201,06;67,45;7,95;201,06;195,8;86,75;207,67;82,85;7,95;206,75;120,01;-;207,67;207,67;207,67
15.10.2021;16:00;123,6;141,37;209,73;73,18;66,95;209,73;209,73;88,76;204,93;93,93;66,95;207,56;123,6;-;213,61;204,93;210,02
15.10.2021;17:00;195,66;163,69;247,03;91,72;91,72;224,52;254,88;94,46;204,98;94,87;91,72;209,07;195,66;-;224,52;204,98;219,91
15.10.2021;18:00;239,93;177,33;247,22;99,04;99,04;244,12;250;99,04;241,06;101,47;99,04;230,67;239,93;-;246,16;241,06;280,7
15.10.2021;19:00;249,22;193,53;290,93;99,11;99,11;273,33;305,46;99,11;254,76;115,42;99,11;243,29;249,22;-;293,36;254,76;299,94
15.10.2021;20:00;208,64;170,82;263,98;92,12;92,12;244,53;275;94,87;216,59;109,35;51,89;229,93;208,64;-;244,53;216,59;216,97
15.10.2021;21:00;198,52;146,36;223,67;90,97;20,9;214,84;229,7;93,69;203,48;96,3;20,9;217,01;198,52;-;232;203,48;205,51
15.10.2021;22:00;171,43;138,13;227,49;92,33;4,92;207,1;232,33;93,83;181,57;100,55;4,92;202,98;171,43;-;224,52;181,57;212,16
15.10.2021;23:00;117,55;138,15;271,81;96,31;4,17;215,64;278,8;93,52;145,45;92,79;4,17;199,43;117,55;-;216,6;145,45;173,92
16.10.2021;00:00;127,04;137,6;253,8;97;8,39;206,57;282,59;94,19;147,07;92,05;8,39;196,55;127,04;-;234,34;230,04;200,08
16.10.2021;01:00;126,22;125,65;217,2;97,7;5,03;183,26;238;94,87;146,08;87,31;5,03;181,47;126,22;-;212,75;146,08;146,14
16.10.2021;02:00;138,16;117,86;187,96;97,15;4,7;169,29;199,28;94,33;146,03;87,52;4,7;167,3;138,16;-;203,52;180;146,03
16.10.2021;03:00;135,75;113,4;180,17;97,43;4,37;163,48;182,8;94,61;142,76;87,52;4,37;154,12;135,75;-;184,7;180;142,76
16.10.2021;04:00;139,02;105,14;150,38;97,77;4,86;146,11;151,05;94,93;140,81;87,51;4,86;139,26;139,02;-;185,5;175;140,81
16.10.2021;05:00;140,3;108,91;158,58;97,78;7,18;151,72;159,68;94,94;143,19;88,63;7,18;148,84;140,3;-;185,5;175;176,8
16.10.2021;06:00;134,67;123,4;202,85;97,62;5,06;178,01;219;94,79;147,04;98,75;5,06;174,58;134,67;-;205,79;205,79;195,56
16.10.2021;07:00;182,43;133,21;193,14;99,55;12,4;189,24;195,5;96,67;184,38;98,74;9,07;204,15;182,43;-;234,34;234,34;217,11
16.10.2021;08:00;189,91;152,08;222,48;99,27;39,05;223;227,28;96,39;231,89;115,98;9,96;217,63;189,91;-;237,81;237,81;236,65
16.10.2021;09:00;184,18;154,27;228,92;94,59;39,15;225,69;239,67;97,41;230,43;120,51;15,16;221,27;184,18;-;230,43;230,43;250,11
16.10.2021;10:00;194,95;139,37;200,48;92,36;11,72;201,56;200;95,12;205;118,17;11,72;202,02;194,95;-;205;205;222,67
16.10.2021;11:00;120,01;129,52;200;91,96;4,89;200;200;94,71;199,45;112,28;4,89;196,58;120,01;-;200;200;206,13
16.10.2021;12:00;102,83;120,34;178,8;90,78;3,92;189,11;165,83;93,49;204,91;97,47;3,92;192,7;102,83;-;196,19;204,91;211,95
16.10.2021;13:00;88,63;102,78;133,56;88,63;3,53;172,84;114,9;92,02;179,5;88,63;3,53;164,86;88,63;-;179,5;179,5;195,46
16.10.2021;14:00;83,92;95,39;134,8;83,92;3,4;136,8;134,8;92,33;148,01;83,92;3,4;143,95;83,92;-;171,99;171,99;186,41
16.10.2021;15:00;96,84;101,12;146,19;67,27;3,6;146,8;149,47;94,96;159,96;96,84;3,6;146,78;96,84;-;187,71;187,71;183,98
16.10.2021;16:00;135,79;109,76;143,05;119,32;4,64;145,5;141,4;100,58;151,99;97,07;4,64;163,35;135,79;-;205;205;219,94
16.10.2021;17:00;202,52;147,13;202,52;120,29;66,99;202,52;202,52;107,16;202,52;94,55;15,54;201,3;202,52;-;235;235;267,34
16.10.2021;18:00;235,09;169,44;235,09;114,95;77,74;235,09;235,09;111,61;235,09;111,77;40,09;232,22;235,09;-;255,62;235,1;321,9
16.10.2021;19:00;253,06;177,45;253,06;113,32;77,8;253,06;253,06;110,04;253,06;113,82;26,93;244,77;253,06;-;313;313;307,7
16.10.2021;20:00;231,94;162,75;231,94;116,18;67,01;231,94;231,94;112,81;231,94;98,57;8,28;227,75;231,94;-;266,11;235,1;274,89
16.10.2021;21:00;200,34;145,3;200,34;112,49;67,01;200,34;200,34;109,23;200,34;96,06;4,96;206,89;200,34;-;243,02;243,02;244,43
16.10.2021;22:00;187,94;145,4;213,45;107,39;66,98;203,98;216,54;104,27;191,98;94,66;8,19;203,98;187,94;-;231,67;231,67;200,07
16.10.2021;23:00;131,1;129,81;237,95;104,99;4,88;198,42;211,08;101,95;148,02;86,21;4,88;198,4;131,1;-;206,5;206,5;148,02
17.10.2021;00:00;106,89;121,68;203,81;106,67;32,38;193,9;180,1;103,57;140,67;89,52;5,09;183,73;99;-;201,55;140,67;140,67
17.10.2021;01:00;107,67;114,81;204;106,29;5,31;174,81;198,69;103,2;121,78;74,37;5,31;161,48;107,67;-;190,37;122,85;121,78
17.10.2021;02:00;103,73;109,94;189,42;103,73;5,62;159,56;187,2;100,72;117,42;77,62;5,62;158,72;103,73;-;174,2;121,36;117,42
17.10.2021;03:00;108,09;107,37;183,39;107,16;4,7;154,15;176,49;104,05;124,28;78,73;4,7;135,38;108,09;-;168,38;168,38;124,28
17.10.2021;04:00;110,42;93,84;120,81;110,19;8,13;117,47;119,2;106,99;128,66;79,27;8,13;123;110,42;-;169,25;169,25;128,66
17.10.2021;05:00;116,68;95,41;116,56;116,18;20,32;116,5;116,54;112,81;121,18;78,53;11,96;122,2;116,68;-;169,25;169,25;121,18
17.10.2021;06:00;112,13;111,8;171,7;112,13;19,48;148,8;171,7;108,88;148,04;78,71;12,84;145,36;112,13;-;180;180;148,04
