SLOT_START;CROSSBORDER_SETTLEMENTCAPACITY_PRICE_[EUR/MW];AT_DEMAND_[MW];AT_SETTLEMENTCAPACITY_PRICE_[EUR/MW];AT_IMPORT(-)_EXPORT(+)_[MW];BE_DEMAND_[MW];BE_SETTLEMENTCAPACITY_PRICE_[EUR/MW];BE_IMPORT(-)_EXPORT(+)_[MW];CH_DEMAND_[MW];CH_SETTLEMENTCAPACITY_PRICE_[EUR/MW];CH_IMPORT(-)_EXPORT(+)_[MW];DE_DEMAND_[MW];DE_SETTLEMENTCAPACITY_PRICE_[EUR/MW];DE_IMPORT(-)_EXPORT(+)_[MW];FR_DEMAND_[MW];FR_SETTLEMENTCAPACITY_PRICE_[EUR/MW];FR_IMPORT(-)_EXPORT(+)_[MW];NL_DEMAND_[MW];NL_SETTLEMENTCAPACITY_PRICE_[EUR/MW];NL_IMPORT(-)_EXPORT(+)_[MW];SI_DEMAND_[MW];SI_SETTLEMENTCAPACITY_PRICE_[EUR/MW];SI_IMPORT(-)_EXPORT(+)_[MW];DK_DEMAND_[MW];DK_SETTLEMENTCAPACITY_PRICE_[EUR/MW];DK_IMPORT(-)_EXPORT(+)_[MW]
2021-09-04 14:00:00+00:00;70.12;71.0;70.12;31.0;87.0;81.17;-60.0;67.0;70.12;28.0;562.0;70.12;69.0;508.0;70.12;-1.0;114.0;70.12;-51.0;15.0;70.12;-9.0;20.0;70.12;-7.0
2021-09-04 18:00:00+00:00;45.38;71.0;45.38;12.0;87.0;45.38;-58.0;67.0;45.38;73.0;562.0;45.38;68.0;508.0;45.38;-16.0;114.0;45.38;-55.0;15.0;45.38;-15.0;20.0;45.38;-9.0
2021-09-04 22:00:00+00:00;60.0;71.0;60.0;38.0;87.0;137.13;-60.0;67.0;60.0;-9.0;562.0;60.0;84.0;508.0;60.0;22.0;114.0;60.0;-50.0;15.0;60.0;-15.0;20.0;60.0;-10.0
2021-09-05 02:00:00+00:00;54.0;71.0;54.0;4.0;87.0;166.43;-60.0;67.0;54.0;-4.0;562.0;54.0;86.0;508.0;54.0;49.0;114.0;54.0;-50.0;15.0;54.0;-15.0;20.0;54.0;-10.0
2021-09-05 06:00:00+00:00;48.4;71.0;48.4;-1.0;87.0;109.35;-60.0;67.0;48.4;4.0;562.0;48.4;88.0;508.0;48.4;39.0;114.0;48.4;-48.0;15.0;48.4;-12.0;20.0;48.4;-10.0
2021-09-05 10:00:00+00:00;42.0;71.0;42.0;-7.0;87.0;159.32;-60.0;67.0;42.0;-9.0;562.0;42.0;87.0;508.0;42.0;60.0;114.0;42.0;-48.0;15.0;42.0;-13.0;20.0;42.0;-10.0
2021-09-05 14:00:00+00:00;56.0;71.0;56.0;48.0;87.0;144.91;-60.0;67.0;56.0;-19.0;562.0;56.0;69.0;508.0;56.0;40.0;114.0;56.0;-54.0;15.0;56.0;-15.0;20.0;56.0;-9.0
2021-09-05 18:00:00+00:00;42.38;71.0;42.38;18.0;87.0;86.46;-60.0;67.0;42.38;32.0;562.0;42.38;68.0;508.0;42.38;22.0;114.0;42.38;-54.0;15.0;42.38;-15.0;20.0;42.38;-10.0
2021-09-05 22:00:00+00:00;62.08;71.0;62.08;43.0;87.0;286.85;-38.0;67.0;62.08;-4.0;562.0;62.08;75.0;508.0;62.08;-1.0;114.0;62.08;-50.0;15.0;62.08;-15.0;20.0;62.08;-10.0
2021-09-06 02:00:00+00:00;67.81;71.0;67.81;50.0;87.0;298.08;-58.0;67.0;67.81;-2.0;562.0;67.81;59.0;508.0;67.81;20.0;114.0;67.81;-50.0;15.0;67.81;-10.0;20.0;67.81;-9.0
2021-09-06 06:00:00+00:00;63.27;71.0;63.27;73.0;87.0;298.08;-58.0;67.0;59.2;100.0;562.0;63.27;70.0;508.0;63.27;-92.0;114.0;63.27;-58.0;15.0;63.27;-10.0;20.0;63.27;-8.0
2021-09-06 10:00:00+00:00;75.12;71.0;75.12;70.0;87.0;295.49;-38.0;67.0;75.12;33.0;562.0;75.12;77.0;508.0;75.12;-76.0;114.0;75.12;-54.0;15.0;75.12;-5.0;20.0;75.12;-7.0
2021-09-06 14:00:00+00:00;55.85;71.0;55.85;57.0;87.0;298.08;-58.0;67.0;55.85;65.0;562.0;55.85;54.0;508.0;55.85;-40.0;114.0;55.85;-54.0;15.0;55.85;-15.0;20.0;55.85;-8.0
2021-09-06 18:00:00+00:00;44.4;71.0;44.4;17.0;87.0;298.08;-58.0;67.0;44.4;81.0;562.0;44.4;72.0;508.0;44.4;-33.0;114.0;44.4;-54.0;15.0;44.4;-15.0;20.0;44.4;-9.0
2021-09-06 22:00:00+00:00;56.0;71.0;56.0;34.0;87.0;103.5;-60.0;67.0;56.0;-8.0;562.0;56.0;64.0;508.0;56.0;45.0;114.0;56.0;-50.0;15.0;56.0;-15.0;20.0;56.0;-10.0
2021-09-07 02:00:00+00:00;60.46;71.0;60.46;48.0;87.0;94.82;-60.0;67.0;60.46;15.0;562.0;60.46;24.0;508.0;60.46;50.0;114.0;60.46;-50.0;15.0;60.46;-15.0;20.0;60.46;-10.0
2021-09-07 06:00:00+00:00;76.11;71.0;76.11;65.0;87.0;76.11;-59.0;67.0;72.0;99.0;562.0;76.11;48.0;508.0;76.11;-74.0;114.0;76.11;-54.0;15.0;76.11;-10.0;20.0;76.11;-7.0
2021-09-07 10:00:00+00:00;84.92;71.0;84.92;65.0;87.0;84.92;-59.0;67.0;84.92;61.0;562.0;84.92;103.0;508.0;84.92;-95.0;114.0;84.92;-54.0;15.0;84.92;-10.0;20.0;84.92;-7.0
2021-09-07 14:00:00+00:00;74.92;71.0;74.92;65.0;87.0;74.92;-59.0;67.0;74.92;79.0;562.0;74.92;26.0;508.0;74.92;-44.0;114.0;74.92;-50.0;15.0;74.92;-9.0;20.0;74.92;-7.0
2021-09-07 18:00:00+00:00;46.3;71.0;46.3;33.0;87.0;46.3;-59.0;67.0;46.3;82.0;562.0;46.3;27.0;508.0;46.3;-5.0;114.0;46.3;-54.0;15.0;46.3;-15.0;20.0;46.3;-9.0
2021-09-07 22:00:00+00:00;62.2;71.0;62.2;71.0;87.0;79.86;-60.0;67.0;62.2;-3.0;562.0;62.2;80.0;508.0;62.2;-12.0;114.0;62.2;-52.0;15.0;62.2;-15.0;20.0;62.2;-9.0
2021-09-08 02:00:00+00:00;66.0;71.0;66.0;51.0;87.0;74.54;-60.0;67.0;66.0;21.0;562.0;66.0;50.0;508.0;66.0;13.0;114.0;66.0;-52.0;15.0;66.0;-14.0;20.0;66.0;-9.0
2021-09-08 06:00:00+00:00;93.12;71.0;93.12;87.0;87.0;93.12;-60.0;67.0;60.9;100.0;562.0;93.12;32.0;508.0;93.12;-85.0;114.0;93.12;-56.0;15.0;93.12;-10.0;20.0;93.12;-8.0
2021-09-08 10:00:00+00:00;95.05;71.0;95.05;72.0;87.0;95.05;-60.0;67.0;95.05;32.0;562.0;95.05;113.0;508.0;95.05;-82.0;114.0;95.05;-56.0;15.0;95.05;-10.0;20.0;95.05;-8.0
2021-09-08 14:00:00+00:00;81.44;71.0;81.44;55.0;87.0;81.44;-60.0;67.0;65.43;100.0;562.0;81.44;31.0;508.0;81.44;-60.0;114.0;81.44;-50.0;15.0;81.44;-9.0;20.0;81.44;-7.0
2021-09-08 18:00:00+00:00;55.6;71.0;55.6;29.0;87.0;55.6;-60.0;67.0;53.1;100.0;562.0;55.6;32.0;508.0;55.6;-24.0;114.0;55.6;-54.0;15.0;55.6;-15.0;20.0;55.6;-8.0
2021-09-08 22:00:00+00:00;66.0;71.0;66.0;63.0;87.0;82.48;-60.0;67.0;66.0;-3.0;562.0;66.0;116.0;508.0;66.0;-43.0;114.0;66.0;-51.0;15.0;66.0;-12.0;20.0;66.0;-10.0
2021-09-09 02:00:00+00:00;77.2;71.0;77.2;47.0;87.0;79.02;-60.0;67.0;77.2;36.0;562.0;77.2;80.0;508.0;77.2;-32.0;114.0;77.2;-53.0;15.0;77.2;-9.0;20.0;77.2;-9.0
2021-09-09 06:00:00+00:00;75.81;71.0;75.81;66.0;87.0;75.81;-58.0;67.0;57.95;100.0;562.0;75.81;131.0;508.0;75.81;-167.0;114.0;75.81;-56.0;15.0;75.81;-9.0;20.0;75.81;-7.0
2021-09-09 10:00:00+00:00;115.0;71.0;115.0;52.0;87.0;115.0;-58.0;67.0;98.3;100.0;562.0;115.0;143.0;508.0;115.0;-164.0;114.0;115.0;-56.0;15.0;115.0;-10.0;20.0;115.0;-7.0
2021-09-09 14:00:00+00:00;66.0;71.0;66.0;51.0;87.0;66.0;-58.0;67.0;66.0;78.0;562.0;66.0;84.0;508.0;66.0;-81.0;114.0;66.0;-53.0;15.0;66.0;-14.0;20.0;66.0;-7.0
2021-09-09 18:00:00+00:00;43.93;71.0;43.93;2.0;87.0;43.93;-58.0;67.0;43.93;71.0;562.0;43.93;84.0;508.0;43.93;-9.0;114.0;43.93;-53.0;15.0;43.93;-15.0;20.0;43.93;-9.0
2021-09-09 22:00:00+00:00;48.4;71.0;48.4;21.0;87.0;51.48;-60.0;67.0;48.4;2.0;562.0;48.4;113.0;508.0;48.4;9.0;114.0;48.4;-60.0;15.0;48.4;-15.0;20.0;48.4;-10.0
2021-09-10 02:00:00+00:00;60.51;71.0;60.51;29.0;87.0;60.51;-58.0;67.0;60.51;17.0;562.0;60.51;101.0;508.0;60.51;-1.0;114.0;60.51;-60.0;15.0;60.51;-15.0;20.0;60.51;-10.0
2021-09-10 06:00:00+00:00;43.8;71.0;43.8;-1.0;87.0;43.8;-58.0;67.0;43.8;84.0;562.0;43.8;102.0;508.0;43.8;-38.0;114.0;43.8;-64.0;15.0;43.8;-15.0;20.0;43.8;-10.0
2021-09-10 10:00:00+00:00;61.0;71.0;61.0;47.0;87.0;61.0;-58.0;67.0;61.0;37.0;562.0;61.0;155.0;508.0;61.0;-95.0;114.0;61.0;-64.0;15.0;61.0;-13.0;20.0;61.0;-9.0
2021-09-10 14:00:00+00:00;56.4;71.0;56.4;33.0;87.0;56.4;-58.0;67.0;56.4;71.0;562.0;56.4;105.0;508.0;56.4;-78.0;114.0;56.4;-50.0;15.0;56.4;-15.0;20.0;56.4;-8.0
2021-09-10 18:00:00+00:00;31.5;71.0;31.5;-5.0;87.0;31.5;-58.0;67.0;31.5;62.0;562.0;31.5;101.0;508.0;31.5;-22.0;114.0;31.5;-54.0;15.0;31.5;-15.0;20.0;31.5;-9.0
2021-09-10 22:00:00+00:00;66.0;71.0;66.0;51.0;87.0;66.0;-58.0;67.0;66.0;2.0;562.0;66.0;137.0;508.0;66.0;-64.0;114.0;66.0;-48.0;15.0;66.0;-10.0;20.0;66.0;-10.0
2021-09-11 02:00:00+00:00;68.48;71.0;68.48;51.0;87.0;68.48;-58.0;67.0;68.48;-13.0;562.0;68.48;137.0;508.0;68.48;-49.0;114.0;68.48;-48.0;15.0;68.48;-10.0;20.0;68.48;-10.0
2021-09-11 06:00:00+00:00;77.74;71.0;77.74;60.0;87.0;77.74;-58.0;67.0;77.74;14.0;562.0;77.74;89.0;508.0;77.74;-41.0;114.0;77.74;-48.0;15.0;77.74;-8.0;20.0;77.74;-8.0
2021-09-11 10:00:00+00:00;61.0;71.0;61.0;52.0;87.0;80.93;-60.0;67.0;61.0;2.0;562.0;61.0;138.0;508.0;61.0;-62.0;114.0;61.0;-48.0;15.0;61.0;-14.0;20.0;61.0;-8.0
2021-09-11 14:00:00+00:00;60.47;71.0;60.47;64.0;87.0;60.61;-60.0;67.0;60.47;33.0;562.0;60.47;112.0;508.0;60.47;-74.0;114.0;60.47;-52.0;15.0;60.47;-15.0;20.0;60.47;-8.0
2021-09-11 18:00:00+00:00;44.82;71.0;44.82;21.0;87.0;44.82;-58.0;67.0;44.82;48.0;562.0;44.82;71.0;508.0;44.82;8.0;114.0;44.82;-52.0;15.0;44.82;-15.0;20.0;44.82;-9.0
2021-09-11 22:00:00+00:00;64.64;71.0;64.64;26.0;87.0;104.6;-60.0;67.0;64.64;12.0;562.0;64.64;165.0;508.0;64.64;-73.0;114.0;64.64;-48.0;15.0;64.64;-12.0;20.0;64.64;-10.0
2021-09-12 02:00:00+00:00;60.0;71.0;60.0;26.0;87.0;117.02;-60.0;67.0;60.0;14.0;562.0;60.0;162.0;508.0;60.0;-70.0;114.0;60.0;-50.0;15.0;60.0;-12.0;20.0;60.0;-10.0
2021-09-12 06:00:00+00:00;55.0;71.0;55.0;13.0;87.0;93.87;-60.0;67.0;55.0;13.0;562.0;55.0;152.0;508.0;55.0;-49.0;114.0;55.0;-48.0;15.0;55.0;-12.0;20.0;55.0;-9.0
2021-09-12 10:00:00+00:00;60.0;71.0;60.0;31.0;87.0;143.21;-60.0;67.0;60.0;8.0;562.0;60.0;128.0;508.0;60.0;-35.0;114.0;60.0;-48.0;15.0;60.0;-15.0;20.0;60.0;-9.0
2021-09-12 14:00:00+00:00;55.0;71.0;55.0;16.0;87.0;115.2;-60.0;67.0;55.0;-2.0;562.0;55.0;147.0;508.0;55.0;-27.0;114.0;55.0;-50.0;15.0;55.0;-15.0;20.0;55.0;-9.0
2021-09-12 18:00:00+00:00;44.0;71.0;44.0;15.0;87.0;75.79;-60.0;67.0;44.0;36.0;562.0;44.0;99.0;508.0;44.0;-11.0;114.0;44.0;-54.0;15.0;44.0;-15.0;20.0;44.0;-10.0
2021-09-12 22:00:00+00:00;48.0;71.0;48.0;15.0;87.0;86.46;-60.0;67.0;48.0;39.0;562.0;48.0;124.0;508.0;48.0;-29.0;114.0;48.0;-60.0;15.0;48.0;-15.0;20.0;430.33;-14.0
2021-09-13 02:00:00+00:00;77.59;71.0;77.59;39.0;87.0;77.59;-58.0;67.0;77.59;69.0;562.0;77.59;68.0;508.0;77.59;-39.0;114.0;77.59;-60.0;15.0;77.59;-10.0;20.0;830.55;-9.0
2021-09-13 06:00:00+00:00;57.0;71.0;57.0;89.0;87.0;57.0;-58.0;67.0;51.56;98.0;562.0;57.0;83.0;508.0;57.0;-124.0;114.0;57.0;-58.0;15.0;57.0;-15.0;20.0;57.0;-14.0
2021-09-13 10:00:00+00:00;62.9;71.0;62.9;66.0;87.0;62.9;-58.0;67.0;62.9;66.0;562.0;62.9;123.0;508.0;62.9;-110.0;114.0;62.9;-58.0;15.0;62.9;-14.0;20.0;62.9;-14.0
2021-09-13 14:00:00+00:00;56.08;71.0;56.08;40.0;87.0;56.08;-58.0;67.0;56.08;94.0;562.0;56.08;86.0;508.0;56.08;-69.0;114.0;56.08;-64.0;15.0;56.08;-15.0;20.0;56.08;-14.0
2021-09-13 18:00:00+00:00;54.12;71.0;54.12;20.0;87.0;54.12;-58.0;67.0;49.9;100.0;562.0;54.12;77.0;508.0;54.12;-46.0;114.0;54.12;-64.0;15.0;54.12;-15.0;20.0;54.12;-14.0
2021-09-13 22:00:00+00:00;71.88;71.0;71.88;35.0;87.0;71.88;-58.0;67.0;71.88;4.0;562.0;71.88;129.0;508.0;71.88;-32.0;114.0;71.88;-60.0;15.0;71.88;-9.0;20.0;71.88;-9.0
2021-09-14 02:00:00+00:00;80.73;71.0;80.73;35.0;87.0;80.73;-58.0;67.0;80.73;45.0;562.0;80.73;57.0;508.0;80.73;-2.0;114.0;80.73;-58.0;15.0;80.73;-9.0;20.0;80.73;-10.0
2021-09-14 06:00:00+00:00;54.5;71.0;54.5;30.0;87.0;54.5;-58.0;67.0;54.5;100.0;562.0;54.5;86.0;508.0;54.5;-76.0;114.0;54.5;-58.0;15.0;54.5;-15.0;20.0;54.5;-9.0
2021-09-14 10:00:00+00:00;54.0;71.0;54.0;34.0;87.0;58.55;-60.0;67.0;54.0;37.0;562.0;51.41;168.0;508.0;54.0;-97.0;114.0;54.0;-58.0;15.0;54.0;-15.0;20.0;54.0;-9.0
2021-09-14 14:00:00+00:00;55.6;71.0;55.6;29.0;87.0;55.6;-58.0;67.0;55.6;87.0;562.0;55.6;69.0;508.0;55.6;-44.0;114.0;55.6;-60.0;15.0;55.6;-15.0;20.0;55.6;-8.0
2021-09-14 18:00:00+00:00;55.2;71.0;55.2;36.0;87.0;55.2;-58.0;67.0;55.2;94.0;562.0;55.2;90.0;508.0;55.2;-81.0;114.0;55.2;-60.0;15.0;55.2;-13.0;20.0;55.2;-8.0
2021-09-14 22:00:00+00:00;56.0;71.0;56.0;26.0;87.0;75.78;-60.0;67.0;56.0;15.0;562.0;56.0;118.0;508.0;56.0;-15.0;114.0;56.0;-60.0;15.0;56.0;-13.0;20.0;56.0;-11.0
2021-09-15 02:00:00+00:00;73.0;71.0;73.0;46.0;87.0;73.0;-60.0;67.0;73.0;53.0;562.0;73.0;53.0;508.0;73.0;-13.0;114.0;73.0;-60.0;15.0;73.0;-8.0;20.0;73.0;-11.0
2021-09-15 06:00:00+00:00;60.0;71.0;60.0;61.0;87.0;71.77;-60.0;67.0;60.0;31.0;562.0;60.0;60.0;508.0;60.0;-4.0;114.0;60.0;-64.0;15.0;60.0;-15.0;20.0;60.0;-9.0
2021-09-15 10:00:00+00:00;57.28;71.0;57.28;59.0;87.0;57.28;-60.0;67.0;57.28;77.0;562.0;57.28;53.0;508.0;57.28;-54.0;114.0;57.28;-58.0;15.0;57.28;-8.0;20.0;57.28;-9.0
2021-09-15 14:00:00+00:00;54.36;71.0;54.36;19.0;87.0;153.46;-60.0;67.0;54.36;57.0;562.0;54.36;107.0;508.0;54.36;-37.0;114.0;54.36;-62.0;15.0;54.36;-15.0;20.0;54.36;-9.0
2021-09-15 18:00:00+00:00;55.2;71.0;55.2;23.0;87.0;64.68;-60.0;67.0;55.2;95.0;562.0;55.2;67.0;508.0;55.2;-42.0;114.0;55.2;-62.0;15.0;55.2;-12.0;20.0;55.2;-9.0
2021-09-15 22:00:00+00:00;102.48;71.0;102.48;48.0;87.0;107.79;-60.0;67.0;102.48;7.0;562.0;102.48;138.0;508.0;102.48;-49.0;114.0;102.48;-65.0;15.0;102.48;-8.0;20.0;102.48;-11.0
2021-09-16 02:00:00+00:00;99.0;71.0;99.0;52.0;87.0;99.0;-59.0;67.0;99.0;49.0;562.0;99.0;88.0;508.0;99.0;-46.0;114.0;99.0;-65.0;15.0;99.0;-8.0;20.0;99.0;-11.0
2021-09-16 06:00:00+00:00;50.38;71.0;50.38;49.0;87.0;64.66;-60.0;67.0;50.38;79.0;562.0;50.38;18.0;508.0;50.38;0.0;114.0;50.38;-67.0;15.0;50.38;-9.0;20.0;50.38;-10.0
2021-09-16 10:00:00+00:00;51.0;71.0;51.0;34.0;87.0;51.0;-59.0;67.0;51.0;60.0;562.0;51.0;103.0;508.0;51.0;-56.0;114.0;51.0;-63.0;15.0;51.0;-9.0;20.0;51.0;-10.0
2021-09-16 14:00:00+00:00;62.0;71.0;62.0;54.0;87.0;67.27;-60.0;67.0;62.0;89.0;562.0;62.0;74.0;508.0;62.0;-68.0;114.0;62.0;-65.0;15.0;62.0;-15.0;20.0;62.0;-9.0
2021-09-16 18:00:00+00:00;47.88;71.0;47.88;0.0;87.0;47.88;-59.0;67.0;47.88;60.0;562.0;47.88;69.0;508.0;47.88;23.0;114.0;47.88;-69.0;15.0;47.88;-14.0;20.0;47.88;-10.0
2021-09-16 22:00:00+00:00;64.0;71.0;64.0;32.0;87.0;128.77;-60.0;67.0;64.0;9.0;562.0;64.0;122.0;508.0;64.0;-24.0;114.0;64.0;-56.0;15.0;64.0;-12.0;20.0;64.0;-11.0
2021-09-17 02:00:00+00:00;73.57;71.0;73.57;36.0;87.0;90.19;-60.0;67.0;73.57;43.0;562.0;73.57;76.0;508.0;73.57;-19.0;114.0;73.57;-56.0;15.0;73.57;-7.0;20.0;73.57;-11.0
2021-09-17 06:00:00+00:00;45.0;71.0;45.0;29.0;87.0;76.47;-60.0;67.0;45.0;67.0;562.0;45.0;64.0;508.0;45.0;-19.0;114.0;45.0;-56.0;15.0;45.0;-15.0;20.0;45.0;-10.0
2021-09-17 10:00:00+00:00;48.0;71.0;48.0;11.0;87.0;57.37;-60.0;67.0;48.0;69.0;562.0;48.0;118.0;508.0;48.0;-60.0;114.0;48.0;-56.0;15.0;48.0;-12.0;20.0;48.0;-10.0
2021-09-17 14:00:00+00:00;50.0;71.0;50.0;21.0;87.0;54.71;-60.0;67.0;50.0;69.0;562.0;50.0;83.0;508.0;50.0;-32.0;114.0;50.0;-56.0;15.0;50.0;-15.0;20.0;50.0;-10.0
2021-09-17 18:00:00+00:00;34.0;71.0;34.0;1.0;87.0;59.32;-60.0;67.0;34.0;8.0;562.0;34.0;46.0;508.0;34.0;94.0;114.0;34.0;-60.0;15.0;34.0;-15.0;20.0;34.63;-14.0
2021-09-17 22:00:00+00:00;59.52;71.0;59.52;50.0;87.0;59.52;-60.0;67.0;59.52;24.0;562.0;59.52;41.0;508.0;59.52;15.0;114.0;59.52;-46.0;15.0;59.52;-13.0;20.0;59.52;-11.0
2021-09-18 02:00:00+00:00;59.0;71.0;59.0;50.0;87.0;72.82;-60.0;67.0;59.0;1.0;562.0;59.0;70.0;508.0;59.0;9.0;114.0;59.0;-46.0;15.0;59.0;-13.0;20.0;59.0;-11.0
2021-09-18 06:00:00+00:00;46.0;71.0;46.0;20.0;87.0;93.75;-60.0;67.0;46.0;-1.0;562.0;46.0;115.0;508.0;46.0;-1.0;114.0;46.0;-44.0;15.0;46.0;-15.0;20.0;53.24;-14.0
2021-09-18 10:00:00+00:00;47.0;71.0;47.0;20.0;87.0;47.0;-60.0;67.0;47.0;13.0;562.0;47.0;88.0;508.0;47.0;8.0;114.0;47.0;-44.0;15.0;47.0;-11.0;20.0;53.24;-14.0
2021-09-18 14:00:00+00:00;45.0;71.0;45.0;5.0;87.0;91.93;-60.0;67.0;45.0;-2.0;562.0;45.0;111.0;508.0;45.0;19.0;114.0;45.0;-44.0;15.0;45.0;-15.0;20.0;53.24;-14.0
2021-09-18 18:00:00+00:00;36.44;71.0;36.44;19.0;87.0;74.38;-60.0;67.0;36.44;-1.0;562.0;36.44;103.0;508.0;36.44;12.0;114.0;36.44;-44.0;15.0;36.44;-15.0;20.0;53.24;-14.0
2021-09-18 22:00:00+00:00;55.28;71.0;55.28;31.0;87.0;127.2;-60.0;67.0;55.28;15.0;562.0;55.28;135.0;508.0;55.28;-43.0;114.0;55.28;-54.0;15.0;55.28;-13.0;20.0;55.28;-11.0
2021-09-19 02:00:00+00:00;59.0;71.0;59.0;44.0;87.0;137.15;-60.0;67.0;59.0;7.0;562.0;59.0;148.0;508.0;59.0;-59.0;114.0;59.0;-56.0;15.0;59.0;-13.0;20.0;59.0;-11.0
2021-09-19 06:00:00+00:00;52.0;71.0;52.0;29.0;87.0;86.39;-60.0;67.0;52.0;26.0;562.0;52.0;141.0;508.0;52.0;-63.0;114.0;52.0;-55.0;15.0;52.0;-8.0;20.0;52.0;-10.0
2021-09-19 10:00:00+00:00;56.4;71.0;56.4;44.0;87.0;154.52;-60.0;67.0;56.4;13.0;562.0;56.4;127.0;508.0;56.4;-49.0;114.0;56.4;-55.0;15.0;56.4;-11.0;20.0;56.4;-9.0
2021-09-19 14:00:00+00:00;55.6;71.0;55.6;38.0;87.0;97.32;-60.0;67.0;55.6;5.0;562.0;55.6;142.0;508.0;55.6;-48.0;114.0;55.6;-57.0;15.0;55.6;-11.0;20.0;55.6;-9.0
2021-09-19 18:00:00+00:00;44.0;71.0;44.0;14.0;87.0;58.9;-60.0;67.0;44.0;-1.0;562.0;44.0;94.0;508.0;44.0;34.0;114.0;44.0;-56.0;15.0;44.0;-15.0;20.0;44.0;-10.0
2021-09-19 22:00:00+00:00;56.0;71.0;56.0;39.0;87.0;130.18;-60.0;67.0;56.0;16.0;562.0;56.0;132.0;508.0;56.0;-42.0;114.0;56.0;-58.0;15.0;56.0;-13.0;20.0;62.82;-14.0
2021-09-20 02:00:00+00:00;71.52;71.0;71.52;44.0;87.0;84.98;-60.0;67.0;71.52;18.0;562.0;71.52;128.0;508.0;71.52;-54.0;114.0;71.52;-58.0;15.0;71.52;-7.0;20.0;71.52;-11.0
2021-09-20 06:00:00+00:00;48.0;71.0;48.0;5.0;87.0;48.0;-60.0;67.0;45.6;100.0;562.0;48.0;107.0;508.0;48.0;-67.0;114.0;48.0;-56.0;15.0;48.0;-15.0;20.0;48.05;-14.0
2021-09-20 10:00:00+00:00;48.8;71.0;48.8;32.0;87.0;48.8;-60.0;67.0;48.8;46.0;562.0;48.8;140.0;508.0;48.8;-80.0;114.0;48.8;-55.0;15.0;48.8;-12.0;20.0;48.8;-11.0
2021-09-20 14:00:00+00:00;56.0;71.0;56.0;29.0;87.0;56.0;-60.0;67.0;44.2;100.0;562.0;56.0;100.0;508.0;56.0;-86.0;114.0;56.0;-59.0;15.0;56.0;-15.0;20.0;56.0;-9.0
2021-09-20 18:00:00+00:00;43.33;71.0;43.33;-1.0;87.0;51.66;-60.0;67.0;43.33;81.0;562.0;43.33;83.0;508.0;43.33;-13.0;114.0;43.33;-61.0;15.0;43.33;-15.0;20.0;48.05;-14.0
2021-09-20 22:00:00+00:00;67.32;71.0;67.32;37.0;87.0;87.41;-60.0;67.0;67.32;41.0;562.0;67.32;164.0;508.0;67.32;-108.0;114.0;67.32;-55.0;15.0;67.32;-8.0;20.0;67.32;-11.0
2021-09-21 02:00:00+00:00;80.68;71.0;80.68;37.0;87.0;80.68;-60.0;67.0;80.68;23.0;562.0;80.68;118.0;508.0;80.68;-43.0;114.0;80.68;-55.0;15.0;80.68;-9.0;20.0;80.68;-11.0
2021-09-21 06:00:00+00:00;50.0;71.0;50.0;27.0;87.0;50.0;-60.0;67.0;50.0;94.0;562.0;50.0;112.0;508.0;50.0;-90.0;114.0;50.0;-56.0;15.0;50.0;-15.0;20.0;50.0;-10.0
2021-09-21 10:00:00+00:00;54.0;71.0;54.0;27.0;87.0;54.0;-60.0;67.0;54.0;44.0;562.0;50.9;168.0;508.0;54.0;-102.0;114.0;54.0;-56.0;15.0;54.0;-12.0;20.0;54.0;-9.0
2021-09-21 14:00:00+00:00;62.0;71.0;62.0;41.0;87.0;62.0;-60.0;67.0;46.4;100.0;562.0;62.0;118.0;508.0;62.0;-117.0;114.0;62.0;-58.0;15.0;62.0;-15.0;20.0;62.0;-9.0
2021-09-21 18:00:00+00:00;48.4;71.0;48.4;17.0;87.0;48.4;-60.0;67.0;48.4;56.0;562.0;48.4;117.0;508.0;48.4;-53.0;114.0;48.4;-55.0;15.0;48.4;-12.0;20.0;48.4;-10.0
2021-09-21 22:00:00+00:00;63.88;71.0;63.88;47.0;87.0;256.67;-58.0;67.0;63.88;-4.0;562.0;63.88;146.0;508.0;63.88;-59.0;114.0;63.88;-47.0;15.0;63.88;-14.0;20.0;63.88;-11.0
2021-09-22 02:00:00+00:00;63.88;71.0;63.88;47.0;87.0;213.04;-58.0;67.0;63.88;18.0;562.0;63.88;121.0;508.0;63.88;-56.0;114.0;63.88;-47.0;15.0;63.88;-14.0;20.0;63.88;-11.0
2021-09-22 06:00:00+00:00;56.85;71.0;56.85;60.0;87.0;148.24;-58.0;67.0;56.85;76.0;562.0;56.85;59.0;508.0;56.85;-65.0;114.0;56.85;-48.0;15.0;56.85;-15.0;20.0;56.85;-9.0
2021-09-22 10:00:00+00:00;66.0;71.0;66.0;64.0;87.0;189.91;-58.0;67.0;66.0;24.0;562.0;66.0;131.0;508.0;66.0;-94.0;114.0;66.0;-48.0;15.0;66.0;-9.0;20.0;66.0;-10.0
2021-09-22 14:00:00+00:00;55.2;71.0;55.2;41.0;87.0;148.28;-58.0;67.0;55.2;74.0;562.0;55.2;109.0;508.0;55.2;-100.0;114.0;55.2;-50.0;15.0;55.2;-6.0;20.0;55.2;-10.0
